"","datetime_local","datetime_utc","location","sun","sky_cover"
"6010",2024-09-07 10:00:00,2024-09-07 14:00:00,"CVG",1,2
"6011",2024-09-07 11:00:00,2024-09-07 15:00:00,"CVG",1,2
"6012",2024-09-07 12:00:00,2024-09-07 16:00:00,"CVG",1,2
"6013",2024-09-07 13:00:00,2024-09-07 17:00:00,"CVG",1,2
"6014",2024-09-07 14:00:00,2024-09-07 18:00:00,"CVG",1,4
"6015",2024-09-07 15:00:00,2024-09-07 19:00:00,"CVG",1,4
"6016",2024-09-07 16:00:00,2024-09-07 20:00:00,"CVG",1,4
"6017",2024-09-07 17:00:00,2024-09-07 21:00:00,"CVG",1,4
"6018",2024-09-07 18:00:00,2024-09-07 22:00:00,"CVG",1,2
"6019",2024-09-07 19:00:00,2024-09-07 23:00:00,"CVG",1,2
"6020",2024-09-07 20:00:00,2024-09-08,"CVG",0,0
"6021",2024-09-07 21:00:00,2024-09-08 01:00:00,"CVG",0,0
"6022",2024-09-07 22:00:00,2024-09-08 02:00:00,"CVG",0,0
"6023",2024-09-07 23:00:00,2024-09-08 03:00:00,"CVG",0,0
"6024",2024-09-08,2024-09-08 04:00:00,"CVG",0,0
"6025",2024-09-08 01:00:00,2024-09-08 05:00:00,"CVG",0,0
"6026",2024-09-08 02:00:00,2024-09-08 06:00:00,"CVG",0,0
"6027",2024-09-08 03:00:00,2024-09-08 07:00:00,"CVG",0,0
"6028",2024-09-08 04:00:00,2024-09-08 08:00:00,"CVG",0,0
"6029",2024-09-08 05:00:00,2024-09-08 09:00:00,"CVG",0,0
"6030",2024-09-08 06:00:00,2024-09-08 10:00:00,"CVG",0,0
"6031",2024-09-08 07:00:00,2024-09-08 11:00:00,"CVG",0,4
"6032",2024-09-08 08:00:00,2024-09-08 12:00:00,"CVG",1,4
"6033",2024-09-08 09:00:00,2024-09-08 13:00:00,"CVG",1,4
"6034",2024-09-08 10:00:00,2024-09-08 14:00:00,"CVG",1,2
"6035",2024-09-08 11:00:00,2024-09-08 15:00:00,"CVG",1,7
"6036",2024-09-08 12:00:00,2024-09-08 16:00:00,"CVG",1,7
"6037",2024-09-08 13:00:00,2024-09-08 17:00:00,"CVG",1,8
"6038",2024-09-08 14:00:00,2024-09-08 18:00:00,"CVG",1,8
"6039",2024-09-08 15:00:00,2024-09-08 19:00:00,"CVG",1,4
"6040",2024-09-08 16:00:00,2024-09-08 20:00:00,"CVG",1,7
"6041",2024-09-08 17:00:00,2024-09-08 21:00:00,"CVG",1,7
"6042",2024-09-08 18:00:00,2024-09-08 22:00:00,"CVG",1,7
"6043",2024-09-08 19:00:00,2024-09-08 23:00:00,"CVG",1,4
"6044",2024-09-08 20:00:00,2024-09-09,"CVG",0,2
"6045",2024-09-08 21:00:00,2024-09-09 01:00:00,"CVG",0,0
"6046",2024-09-08 22:00:00,2024-09-09 02:00:00,"CVG",0,0
"6047",2024-09-08 23:00:00,2024-09-09 03:00:00,"CVG",0,0
"6048",2024-09-09,2024-09-09 04:00:00,"CVG",0,0
"6049",2024-09-09 01:00:00,2024-09-09 05:00:00,"CVG",0,0
"6050",2024-09-09 02:00:00,2024-09-09 06:00:00,"CVG",0,0
"6051",2024-09-09 03:00:00,2024-09-09 07:00:00,"CVG",0,0
"6052",2024-09-09 04:00:00,2024-09-09 08:00:00,"CVG",0,0
"6053",2024-09-09 05:00:00,2024-09-09 09:00:00,"CVG",0,0
"6054",2024-09-09 06:00:00,2024-09-09 10:00:00,"CVG",0,2
"6055",2024-09-09 07:00:00,2024-09-09 11:00:00,"CVG",0,2
"6056",2024-09-09 08:00:00,2024-09-09 12:00:00,"CVG",1,0
"6057",2024-09-09 09:00:00,2024-09-09 13:00:00,"CVG",1,0
"6058",2024-09-09 10:00:00,2024-09-09 14:00:00,"CVG",1,0
"6059",2024-09-09 11:00:00,2024-09-09 15:00:00,"CVG",1,0
"6060",2024-09-09 12:00:00,2024-09-09 16:00:00,"CVG",1,0
"6061",2024-09-09 13:00:00,2024-09-09 17:00:00,"CVG",1,0
"6062",2024-09-09 14:00:00,2024-09-09 18:00:00,"CVG",1,0
"6063",2024-09-09 15:00:00,2024-09-09 19:00:00,"CVG",1,0
"6064",2024-09-09 16:00:00,2024-09-09 20:00:00,"CVG",1,0
"6065",2024-09-09 17:00:00,2024-09-09 21:00:00,"CVG",1,2
"6066",2024-09-09 18:00:00,2024-09-09 22:00:00,"CVG",1,2
"6067",2024-09-09 19:00:00,2024-09-09 23:00:00,"CVG",1,0
"6068",2024-09-09 20:00:00,2024-09-10,"CVG",0,0
"6069",2024-09-09 21:00:00,2024-09-10 01:00:00,"CVG",0,0
"6070",2024-09-09 22:00:00,2024-09-10 02:00:00,"CVG",0,0
"6071",2024-09-09 23:00:00,2024-09-10 03:00:00,"CVG",0,0
"6072",2024-09-10,2024-09-10 04:00:00,"CVG",0,0
"6073",2024-09-10 01:00:00,2024-09-10 05:00:00,"CVG",0,0
"6074",2024-09-10 02:00:00,2024-09-10 06:00:00,"CVG",0,0
"6075",2024-09-10 03:00:00,2024-09-10 07:00:00,"CVG",0,0
"6076",2024-09-10 04:00:00,2024-09-10 08:00:00,"CVG",0,0
"6077",2024-09-10 05:00:00,2024-09-10 09:00:00,"CVG",0,0
"6078",2024-09-10 06:00:00,2024-09-10 10:00:00,"CVG",0,2
"6079",2024-09-10 07:00:00,2024-09-10 11:00:00,"CVG",0,0
"6080",2024-09-10 08:00:00,2024-09-10 12:00:00,"CVG",1,0
"6081",2024-09-10 09:00:00,2024-09-10 13:00:00,"CVG",1,0
"6082",2024-09-10 10:00:00,2024-09-10 14:00:00,"CVG",1,0
"6083",2024-09-10 11:00:00,2024-09-10 15:00:00,"CVG",1,0
"6084",2024-09-10 12:00:00,2024-09-10 16:00:00,"CVG",1,0
"6085",2024-09-10 13:00:00,2024-09-10 17:00:00,"CVG",1,2
"6086",2024-09-10 14:00:00,2024-09-10 18:00:00,"CVG",1,2
"6087",2024-09-10 15:00:00,2024-09-10 19:00:00,"CVG",1,2
"6088",2024-09-10 16:00:00,2024-09-10 20:00:00,"CVG",1,2
"6089",2024-09-10 17:00:00,2024-09-10 21:00:00,"CVG",1,0
"6090",2024-09-10 18:00:00,2024-09-10 22:00:00,"CVG",1,0
"6091",2024-09-10 19:00:00,2024-09-10 23:00:00,"CVG",1,0
"6092",2024-09-10 20:00:00,2024-09-11,"CVG",0,0
"6093",2024-09-10 21:00:00,2024-09-11 01:00:00,"CVG",0,0
"6094",2024-09-10 22:00:00,2024-09-11 02:00:00,"CVG",0,0
"6095",2024-09-10 23:00:00,2024-09-11 03:00:00,"CVG",0,0
"6096",2024-09-11,2024-09-11 04:00:00,"CVG",0,0
"6097",2024-09-11 01:00:00,2024-09-11 05:00:00,"CVG",0,0
"6098",2024-09-11 02:00:00,2024-09-11 06:00:00,"CVG",0,0
"6099",2024-09-11 03:00:00,2024-09-11 07:00:00,"CVG",0,0
"6100",2024-09-11 04:00:00,2024-09-11 08:00:00,"CVG",0,0
"6101",2024-09-11 05:00:00,2024-09-11 09:00:00,"CVG",0,0
"6102",2024-09-11 06:00:00,2024-09-11 10:00:00,"CVG",0,2
"6103",2024-09-11 07:00:00,2024-09-11 11:00:00,"CVG",0,2
"6104",2024-09-11 08:00:00,2024-09-11 12:00:00,"CVG",1,2
"6105",2024-09-11 09:00:00,2024-09-11 13:00:00,"CVG",1,2
"6106",2024-09-11 10:00:00,2024-09-11 14:00:00,"CVG",1,2
"6107",2024-09-11 11:00:00,2024-09-11 15:00:00,"CVG",1,2
"6108",2024-09-11 12:00:00,2024-09-11 16:00:00,"CVG",1,2
"6109",2024-09-11 13:00:00,2024-09-11 17:00:00,"CVG",1,2
"6110",2024-09-11 14:00:00,2024-09-11 18:00:00,"CVG",1,2
"6111",2024-09-11 15:00:00,2024-09-11 19:00:00,"CVG",1,2
"6112",2024-09-11 16:00:00,2024-09-11 20:00:00,"CVG",1,2
"6113",2024-09-11 17:00:00,2024-09-11 21:00:00,"CVG",1,4
"6114",2024-09-11 18:00:00,2024-09-11 22:00:00,"CVG",1,4
"6115",2024-09-11 19:00:00,2024-09-11 23:00:00,"CVG",1,2
"6116",2024-09-11 20:00:00,2024-09-12,"CVG",0,2
"6117",2024-09-11 21:00:00,2024-09-12 01:00:00,"CVG",0,2
"6118",2024-09-11 22:00:00,2024-09-12 02:00:00,"CVG",0,2
"6119",2024-09-11 23:00:00,2024-09-12 03:00:00,"CVG",0,2
"6120",2024-09-12,2024-09-12 04:00:00,"CVG",0,4
"6121",2024-09-12 01:00:00,2024-09-12 05:00:00,"CVG",0,7
"6122",2024-09-12 02:00:00,2024-09-12 06:00:00,"CVG",0,4
"6123",2024-09-12 03:00:00,2024-09-12 07:00:00,"CVG",0,7
"6124",2024-09-12 04:00:00,2024-09-12 08:00:00,"CVG",0,7
"6125",2024-09-12 05:00:00,2024-09-12 09:00:00,"CVG",0,4
"6126",2024-09-12 06:00:00,2024-09-12 10:00:00,"CVG",0,7
"6127",2024-09-12 07:00:00,2024-09-12 11:00:00,"CVG",0,7
"6128",2024-09-12 08:00:00,2024-09-12 12:00:00,"CVG",1,7
"6129",2024-09-12 09:00:00,2024-09-12 13:00:00,"CVG",1,7
"6130",2024-09-12 10:00:00,2024-09-12 14:00:00,"CVG",1,7
"6131",2024-09-12 11:00:00,2024-09-12 15:00:00,"CVG",1,7
"6132",2024-09-12 12:00:00,2024-09-12 16:00:00,"CVG",1,7
"6133",2024-09-12 13:00:00,2024-09-12 17:00:00,"CVG",1,7
"6134",2024-09-12 14:00:00,2024-09-12 18:00:00,"CVG",1,8
"6135",2024-09-12 15:00:00,2024-09-12 19:00:00,"CVG",1,8
"6136",2024-09-12 16:00:00,2024-09-12 20:00:00,"CVG",1,8
"6137",2024-09-12 17:00:00,2024-09-12 21:00:00,"CVG",1,8
"6138",2024-09-12 18:00:00,2024-09-12 22:00:00,"CVG",1,8
"6139",2024-09-12 19:00:00,2024-09-12 23:00:00,"CVG",1,7
"6140",2024-09-12 20:00:00,2024-09-13,"CVG",0,8
"6141",2024-09-12 21:00:00,2024-09-13 01:00:00,"CVG",0,7
"6142",2024-09-12 22:00:00,2024-09-13 02:00:00,"CVG",0,4
"6143",2024-09-12 23:00:00,2024-09-13 03:00:00,"CVG",0,7
"6144",2024-09-13,2024-09-13 04:00:00,"CVG",0,7
"6145",2024-09-13 01:00:00,2024-09-13 05:00:00,"CVG",0,7
"6146",2024-09-13 02:00:00,2024-09-13 06:00:00,"CVG",0,7
"6147",2024-09-13 03:00:00,2024-09-13 07:00:00,"CVG",0,7
"6148",2024-09-13 04:00:00,2024-09-13 08:00:00,"CVG",0,7
"6149",2024-09-13 05:00:00,2024-09-13 09:00:00,"CVG",0,7
"6150",2024-09-13 06:00:00,2024-09-13 10:00:00,"CVG",0,8
"6151",2024-09-13 07:00:00,2024-09-13 11:00:00,"CVG",0,7
"6152",2024-09-13 08:00:00,2024-09-13 12:00:00,"CVG",1,7
"6153",2024-09-13 09:00:00,2024-09-13 13:00:00,"CVG",1,8
"6154",2024-09-13 10:00:00,2024-09-13 14:00:00,"CVG",1,7
"6155",2024-09-13 11:00:00,2024-09-13 15:00:00,"CVG",1,7
"6156",2024-09-13 12:00:00,2024-09-13 16:00:00,"CVG",1,7
"6157",2024-09-13 13:00:00,2024-09-13 17:00:00,"CVG",1,7
"6158",2024-09-13 14:00:00,2024-09-13 18:00:00,"CVG",1,7
"6159",2024-09-13 15:00:00,2024-09-13 19:00:00,"CVG",1,7
"6160",2024-09-13 16:00:00,2024-09-13 20:00:00,"CVG",1,4
"6161",2024-09-13 17:00:00,2024-09-13 21:00:00,"CVG",1,7
"6162",2024-09-13 18:00:00,2024-09-13 22:00:00,"CVG",1,4
"6163",2024-09-13 19:00:00,2024-09-13 23:00:00,"CVG",1,8
"6164",2024-09-13 20:00:00,2024-09-14,"CVG",0,8
"6165",2024-09-13 21:00:00,2024-09-14 01:00:00,"CVG",0,8
"6166",2024-09-13 22:00:00,2024-09-14 02:00:00,"CVG",0,8
"6167",2024-09-13 23:00:00,2024-09-14 03:00:00,"CVG",0,7
"6168",2024-09-14,2024-09-14 04:00:00,"CVG",0,8
"6169",2024-09-14 01:00:00,2024-09-14 05:00:00,"CVG",0,7
"6170",2024-09-14 02:00:00,2024-09-14 06:00:00,"CVG",0,4
"6171",2024-09-14 03:00:00,2024-09-14 07:00:00,"CVG",0,4
"6172",2024-09-14 04:00:00,2024-09-14 08:00:00,"CVG",0,4
"6173",2024-09-14 05:00:00,2024-09-14 09:00:00,"CVG",0,4
"6174",2024-09-14 06:00:00,2024-09-14 10:00:00,"CVG",0,4
"6175",2024-09-14 07:00:00,2024-09-14 11:00:00,"CVG",0,2
"6176",2024-09-14 08:00:00,2024-09-14 12:00:00,"CVG",1,2
"6177",2024-09-14 09:00:00,2024-09-14 13:00:00,"CVG",1,2
"6178",2024-09-14 10:00:00,2024-09-14 14:00:00,"CVG",1,2
"6179",2024-09-14 11:00:00,2024-09-14 15:00:00,"CVG",1,2
"6180",2024-09-14 12:00:00,2024-09-14 16:00:00,"CVG",1,4
"6181",2024-09-14 13:00:00,2024-09-14 17:00:00,"CVG",1,4
"6182",2024-09-14 14:00:00,2024-09-14 18:00:00,"CVG",1,2
"6183",2024-09-14 15:00:00,2024-09-14 19:00:00,"CVG",1,2
"6184",2024-09-14 16:00:00,2024-09-14 20:00:00,"CVG",1,2
"6185",2024-09-14 17:00:00,2024-09-14 21:00:00,"CVG",1,4
"6186",2024-09-14 18:00:00,2024-09-14 22:00:00,"CVG",1,2
"6187",2024-09-14 19:00:00,2024-09-14 23:00:00,"CVG",1,2
"6188",2024-09-14 20:00:00,2024-09-15,"CVG",0,2
"6189",2024-09-14 21:00:00,2024-09-15 01:00:00,"CVG",0,2
"6190",2024-09-14 22:00:00,2024-09-15 02:00:00,"CVG",0,0
"6191",2024-09-14 23:00:00,2024-09-15 03:00:00,"CVG",0,0
"6192",2024-09-15,2024-09-15 04:00:00,"CVG",0,0
"6193",2024-09-15 01:00:00,2024-09-15 05:00:00,"CVG",0,0
"6194",2024-09-15 02:00:00,2024-09-15 06:00:00,"CVG",0,0
"6195",2024-09-15 03:00:00,2024-09-15 07:00:00,"CVG",0,4
"6196",2024-09-15 04:00:00,2024-09-15 08:00:00,"CVG",0,4
"6197",2024-09-15 05:00:00,2024-09-15 09:00:00,"CVG",0,4
"6198",2024-09-15 06:00:00,2024-09-15 10:00:00,"CVG",0,0
"6199",2024-09-15 07:00:00,2024-09-15 11:00:00,"CVG",0,0
"6200",2024-09-15 08:00:00,2024-09-15 12:00:00,"CVG",1,0
"6201",2024-09-15 09:00:00,2024-09-15 13:00:00,"CVG",1,0
"6202",2024-09-15 10:00:00,2024-09-15 14:00:00,"CVG",1,0
"6203",2024-09-15 11:00:00,2024-09-15 15:00:00,"CVG",1,0
"6204",2024-09-15 12:00:00,2024-09-15 16:00:00,"CVG",1,0
"6205",2024-09-15 13:00:00,2024-09-15 17:00:00,"CVG",1,0
"6206",2024-09-15 14:00:00,2024-09-15 18:00:00,"CVG",1,2
"6207",2024-09-15 15:00:00,2024-09-15 19:00:00,"CVG",1,2
"6208",2024-09-15 16:00:00,2024-09-15 20:00:00,"CVG",1,0
"6209",2024-09-15 17:00:00,2024-09-15 21:00:00,"CVG",1,0
"6210",2024-09-15 18:00:00,2024-09-15 22:00:00,"CVG",1,0
"6211",2024-09-15 19:00:00,2024-09-15 23:00:00,"CVG",1,2
"6212",2024-09-15 20:00:00,2024-09-16,"CVG",0,0
"6213",2024-09-15 21:00:00,2024-09-16 01:00:00,"CVG",0,0
"6214",2024-09-15 22:00:00,2024-09-16 02:00:00,"CVG",0,0
"6215",2024-09-15 23:00:00,2024-09-16 03:00:00,"CVG",0,0
"6216",2024-09-16,2024-09-16 04:00:00,"CVG",0,0
"6217",2024-09-16 01:00:00,2024-09-16 05:00:00,"CVG",0,0
"6218",2024-09-16 02:00:00,2024-09-16 06:00:00,"CVG",0,0
"6219",2024-09-16 03:00:00,2024-09-16 07:00:00,"CVG",0,0
"6220",2024-09-16 04:00:00,2024-09-16 08:00:00,"CVG",0,0
"6221",2024-09-16 05:00:00,2024-09-16 09:00:00,"CVG",0,0
"6222",2024-09-16 06:00:00,2024-09-16 10:00:00,"CVG",0,0
"6223",2024-09-16 07:00:00,2024-09-16 11:00:00,"CVG",0,0
"6224",2024-09-16 08:00:00,2024-09-16 12:00:00,"CVG",1,0
"6225",2024-09-16 09:00:00,2024-09-16 13:00:00,"CVG",1,0
"6226",2024-09-16 10:00:00,2024-09-16 14:00:00,"CVG",1,0
"6227",2024-09-16 11:00:00,2024-09-16 15:00:00,"CVG",1,0
"6228",2024-09-16 12:00:00,2024-09-16 16:00:00,"CVG",1,0
"6229",2024-09-16 13:00:00,2024-09-16 17:00:00,"CVG",1,4
"6230",2024-09-16 14:00:00,2024-09-16 18:00:00,"CVG",1,2
"6231",2024-09-16 15:00:00,2024-09-16 19:00:00,"CVG",1,2
"6232",2024-09-16 16:00:00,2024-09-16 20:00:00,"CVG",1,2
"6233",2024-09-16 17:00:00,2024-09-16 21:00:00,"CVG",1,2
"6234",2024-09-16 18:00:00,2024-09-16 22:00:00,"CVG",1,2
"6235",2024-09-16 19:00:00,2024-09-16 23:00:00,"CVG",1,2
"6236",2024-09-16 20:00:00,2024-09-17,"CVG",0,2
"6237",2024-09-16 21:00:00,2024-09-17 01:00:00,"CVG",0,2
"6238",2024-09-16 22:00:00,2024-09-17 02:00:00,"CVG",0,0
"6239",2024-09-16 23:00:00,2024-09-17 03:00:00,"CVG",0,0
"6240",2024-09-17,2024-09-17 04:00:00,"CVG",0,0
"6241",2024-09-17 01:00:00,2024-09-17 05:00:00,"CVG",0,2
"6242",2024-09-17 02:00:00,2024-09-17 06:00:00,"CVG",0,7
"6243",2024-09-17 03:00:00,2024-09-17 07:00:00,"CVG",0,7
"6244",2024-09-17 04:00:00,2024-09-17 08:00:00,"CVG",0,7
"6245",2024-09-17 05:00:00,2024-09-17 09:00:00,"CVG",0,7
"6246",2024-09-17 06:00:00,2024-09-17 10:00:00,"CVG",0,7
"6247",2024-09-17 07:00:00,2024-09-17 11:00:00,"CVG",0,7
"6248",2024-09-17 08:00:00,2024-09-17 12:00:00,"CVG",1,7
"6249",2024-09-17 09:00:00,2024-09-17 13:00:00,"CVG",1,8
"6250",2024-09-17 10:00:00,2024-09-17 14:00:00,"CVG",1,7
"6251",2024-09-17 11:00:00,2024-09-17 15:00:00,"CVG",1,7
"6252",2024-09-17 12:00:00,2024-09-17 16:00:00,"CVG",1,7
"6253",2024-09-17 13:00:00,2024-09-17 17:00:00,"CVG",1,7
"6254",2024-09-17 14:00:00,2024-09-17 18:00:00,"CVG",1,7
"6255",2024-09-17 15:00:00,2024-09-17 19:00:00,"CVG",1,7
"6256",2024-09-17 16:00:00,2024-09-17 20:00:00,"CVG",1,7
"6257",2024-09-17 17:00:00,2024-09-17 21:00:00,"CVG",1,7
"6258",2024-09-17 18:00:00,2024-09-17 22:00:00,"CVG",1,7
"6259",2024-09-17 19:00:00,2024-09-17 23:00:00,"CVG",1,7
"6260",2024-09-17 20:00:00,2024-09-18,"CVG",0,8
"6261",2024-09-17 21:00:00,2024-09-18 01:00:00,"CVG",0,8
"6262",2024-09-17 22:00:00,2024-09-18 02:00:00,"CVG",0,7
"6263",2024-09-17 23:00:00,2024-09-18 03:00:00,"CVG",0,7
"6264",2024-09-18,2024-09-18 04:00:00,"CVG",0,7
"6265",2024-09-18 01:00:00,2024-09-18 05:00:00,"CVG",0,7
"6266",2024-09-18 02:00:00,2024-09-18 06:00:00,"CVG",0,7
"6267",2024-09-18 03:00:00,2024-09-18 07:00:00,"CVG",0,8
"6268",2024-09-18 04:00:00,2024-09-18 08:00:00,"CVG",0,4
"6269",2024-09-18 05:00:00,2024-09-18 09:00:00,"CVG",0,4
"6270",2024-09-18 06:00:00,2024-09-18 10:00:00,"CVG",0,7
"6271",2024-09-18 07:00:00,2024-09-18 11:00:00,"CVG",0,4
"6272",2024-09-18 08:00:00,2024-09-18 12:00:00,"CVG",1,2
"6273",2024-09-18 09:00:00,2024-09-18 13:00:00,"CVG",1,2
"6274",2024-09-18 10:00:00,2024-09-18 14:00:00,"CVG",1,2
"6275",2024-09-18 11:00:00,2024-09-18 15:00:00,"CVG",1,2
"6276",2024-09-18 12:00:00,2024-09-18 16:00:00,"CVG",1,4
"6277",2024-09-18 13:00:00,2024-09-18 17:00:00,"CVG",1,7
"6278",2024-09-18 14:00:00,2024-09-18 18:00:00,"CVG",1,4
"6279",2024-09-18 15:00:00,2024-09-18 19:00:00,"CVG",1,7
"6280",2024-09-18 16:00:00,2024-09-18 20:00:00,"CVG",1,7
"6281",2024-09-18 17:00:00,2024-09-18 21:00:00,"CVG",1,2
"6282",2024-09-18 18:00:00,2024-09-18 22:00:00,"CVG",1,2
"6283",2024-09-18 19:00:00,2024-09-18 23:00:00,"CVG",1,2
"6284",2024-09-18 20:00:00,2024-09-19,"CVG",0,4
"6285",2024-09-18 21:00:00,2024-09-19 01:00:00,"CVG",0,2
"6286",2024-09-18 22:00:00,2024-09-19 02:00:00,"CVG",0,2
"6287",2024-09-18 23:00:00,2024-09-19 03:00:00,"CVG",0,2
"6288",2024-09-19,2024-09-19 04:00:00,"CVG",0,4
"6289",2024-09-19 01:00:00,2024-09-19 05:00:00,"CVG",0,4
"6290",2024-09-19 02:00:00,2024-09-19 06:00:00,"CVG",0,4
"6291",2024-09-19 03:00:00,2024-09-19 07:00:00,"CVG",0,4
"6292",2024-09-19 04:00:00,2024-09-19 08:00:00,"CVG",0,4
"6293",2024-09-19 05:00:00,2024-09-19 09:00:00,"CVG",0,4
"6294",2024-09-19 06:00:00,2024-09-19 10:00:00,"CVG",0,4
"6295",2024-09-19 07:00:00,2024-09-19 11:00:00,"CVG",0,4
"6296",2024-09-19 08:00:00,2024-09-19 12:00:00,"CVG",1,7
"6297",2024-09-19 09:00:00,2024-09-19 13:00:00,"CVG",1,7
"6298",2024-09-19 10:00:00,2024-09-19 14:00:00,"CVG",1,4
"6299",2024-09-19 11:00:00,2024-09-19 15:00:00,"CVG",1,2
"6300",2024-09-19 12:00:00,2024-09-19 16:00:00,"CVG",1,4
"6301",2024-09-19 13:00:00,2024-09-19 17:00:00,"CVG",1,4
"6302",2024-09-19 14:00:00,2024-09-19 18:00:00,"CVG",1,2
"6303",2024-09-19 15:00:00,2024-09-19 19:00:00,"CVG",1,2
"6304",2024-09-19 16:00:00,2024-09-19 20:00:00,"CVG",1,2
"6305",2024-09-19 17:00:00,2024-09-19 21:00:00,"CVG",1,2
"6306",2024-09-19 18:00:00,2024-09-19 22:00:00,"CVG",1,2
"6307",2024-09-19 19:00:00,2024-09-19 23:00:00,"CVG",1,2
"6308",2024-09-19 20:00:00,2024-09-20,"CVG",0,2
"6309",2024-09-19 21:00:00,2024-09-20 01:00:00,"CVG",0,4
"6310",2024-09-19 22:00:00,2024-09-20 02:00:00,"CVG",0,4
"6311",2024-09-19 23:00:00,2024-09-20 03:00:00,"CVG",0,2
"6312",2024-09-20,2024-09-20 04:00:00,"CVG",0,2
"6313",2024-09-20 01:00:00,2024-09-20 05:00:00,"CVG",0,2
"6314",2024-09-20 02:00:00,2024-09-20 06:00:00,"CVG",0,2
"6315",2024-09-20 03:00:00,2024-09-20 07:00:00,"CVG",0,2
"6316",2024-09-20 04:00:00,2024-09-20 08:00:00,"CVG",0,2
"6317",2024-09-20 05:00:00,2024-09-20 09:00:00,"CVG",0,2
"6318",2024-09-20 06:00:00,2024-09-20 10:00:00,"CVG",0,4
"6319",2024-09-20 07:00:00,2024-09-20 11:00:00,"CVG",0,2
"6320",2024-09-20 08:00:00,2024-09-20 12:00:00,"CVG",1,2
"6321",2024-09-20 09:00:00,2024-09-20 13:00:00,"CVG",1,4
"6322",2024-09-20 10:00:00,2024-09-20 14:00:00,"CVG",1,4
"6323",2024-09-20 11:00:00,2024-09-20 15:00:00,"CVG",1,7
"6324",2024-09-20 12:00:00,2024-09-20 16:00:00,"CVG",1,0
"6325",2024-09-20 13:00:00,2024-09-20 17:00:00,"CVG",1,2
"6326",2024-09-20 14:00:00,2024-09-20 18:00:00,"CVG",1,2
"6327",2024-09-20 15:00:00,2024-09-20 19:00:00,"CVG",1,7
"6328",2024-09-20 16:00:00,2024-09-20 20:00:00,"CVG",1,4
"6329",2024-09-20 17:00:00,2024-09-20 21:00:00,"CVG",1,4
"6330",2024-09-20 18:00:00,2024-09-20 22:00:00,"CVG",1,7
"6331",2024-09-20 19:00:00,2024-09-20 23:00:00,"CVG",1,7
"6332",2024-09-20 20:00:00,2024-09-21,"CVG",0,7
"6333",2024-09-20 21:00:00,2024-09-21 01:00:00,"CVG",0,2
"6334",2024-09-20 22:00:00,2024-09-21 02:00:00,"CVG",0,7
"6335",2024-09-20 23:00:00,2024-09-21 03:00:00,"CVG",0,7
"6336",2024-09-21,2024-09-21 04:00:00,"CVG",0,7
"6337",2024-09-21 01:00:00,2024-09-21 05:00:00,"CVG",0,7
"6338",2024-09-21 02:00:00,2024-09-21 06:00:00,"CVG",0,4
"6339",2024-09-21 03:00:00,2024-09-21 07:00:00,"CVG",0,7
"6340",2024-09-21 04:00:00,2024-09-21 08:00:00,"CVG",0,7
"6341",2024-09-21 05:00:00,2024-09-21 09:00:00,"CVG",0,7
"6342",2024-09-21 06:00:00,2024-09-21 10:00:00,"CVG",0,7
"6343",2024-09-21 07:00:00,2024-09-21 11:00:00,"CVG",0,8
"6344",2024-09-21 08:00:00,2024-09-21 12:00:00,"CVG",1,8
"6345",2024-09-21 09:00:00,2024-09-21 13:00:00,"CVG",1,7
"6346",2024-09-21 10:00:00,2024-09-21 14:00:00,"CVG",1,4
"6347",2024-09-21 11:00:00,2024-09-21 15:00:00,"CVG",1,4
"6348",2024-09-21 12:00:00,2024-09-21 16:00:00,"CVG",1,4
"6349",2024-09-21 13:00:00,2024-09-21 17:00:00,"CVG",1,7
"6350",2024-09-21 14:00:00,2024-09-21 18:00:00,"CVG",1,4
"6351",2024-09-21 15:00:00,2024-09-21 19:00:00,"CVG",1,4
"6352",2024-09-21 16:00:00,2024-09-21 20:00:00,"CVG",1,7
"6353",2024-09-21 17:00:00,2024-09-21 21:00:00,"CVG",1,7
"6354",2024-09-21 18:00:00,2024-09-21 22:00:00,"CVG",1,7
"6355",2024-09-21 19:00:00,2024-09-21 23:00:00,"CVG",1,7
"6356",2024-09-21 20:00:00,2024-09-22,"CVG",0,7
"6357",2024-09-21 21:00:00,2024-09-22 01:00:00,"CVG",0,7
"6358",2024-09-21 22:00:00,2024-09-22 02:00:00,"CVG",0,7
"6359",2024-09-21 23:00:00,2024-09-22 03:00:00,"CVG",0,7
"6360",2024-09-22,2024-09-22 04:00:00,"CVG",0,4
"6361",2024-09-22 01:00:00,2024-09-22 05:00:00,"CVG",0,0
"6362",2024-09-22 02:00:00,2024-09-22 06:00:00,"CVG",0,0
"6363",2024-09-22 03:00:00,2024-09-22 07:00:00,"CVG",0,0
"6364",2024-09-22 04:00:00,2024-09-22 08:00:00,"CVG",0,0
"6365",2024-09-22 05:00:00,2024-09-22 09:00:00,"CVG",0,0
"6366",2024-09-22 06:00:00,2024-09-22 10:00:00,"CVG",0,4
"6367",2024-09-22 07:00:00,2024-09-22 11:00:00,"CVG",0,4
"6368",2024-09-22 08:00:00,2024-09-22 12:00:00,"CVG",1,4
"6369",2024-09-22 09:00:00,2024-09-22 13:00:00,"CVG",1,4
"6370",2024-09-22 10:00:00,2024-09-22 14:00:00,"CVG",1,4
"6371",2024-09-22 11:00:00,2024-09-22 15:00:00,"CVG",1,8
